eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related,ncasualities,date
202104210001,2021,4,21,,0,,182,Somalia,11,Sub-Saharan Africa,Banaadir,Mogadishu,2.059818,45.326114,1,0,The incident occurred in Bondhere neighborhood.,"04/21/2021: Assailants fired mortars that landed and detonated in Bondhere neighborhood, Mogadishu, Somalia. This was one of two related attacks in which six mortars landed in different Mogadishu neighborhoods on the same day. At least three people were killed and four other people were injured across both incidents. Al-Shabaab claimed responsibility for the attacks.",1,1,1,0,,,1.0,1,0,3,Bombing/Explosion,,,,,2,Government (General),21.0,Government Building/Facility/Office,Government if Somalia,Presidential Palace,182.0,Somalia,14.0,Private Citizens & Property,75.0,Village/City/Town/Suburb,Boondhere District,District,182.0,Somalia,,,,,,,,,Al-Shabaab,,,,,,,0,,,0,-99,0,1,8.0,Personal claim,,,,,,,,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,Mortars were used in the attack.,2.0,0.0,0.0,2.0,0.0,0.0,0,,,,,0,,,,,,,,,,,,,,,,"Casualty numbers conflict across sources. Following GTD protocol, the lowest reliable estimates are reported here. Casualty numbers represent a division of the total number of those killed and wounded across incidents 202104210001 and 202104210002.","""Somalia: Mortar attack kills 3 in Mogadishu,"" Anadolu Agency (AA), April 21, 2021.","""4 killed in mortar attack in Somalia,"" SINA, April 21, 2021.","""Somali militants fire mortar shells at presidential palace,"" BBC Monitoring, April 21, 2021.",START Primary Collection,0,0,0,0,"202104210001, 202104210002",4.0,04/21/2021
202104210002,2021,4,21,,0,,182,Somalia,11,Sub-Saharan Africa,Banaadir,Mogadishu,2.059818,45.326114,1,0,The incident occurred in Warta Nabada neighborhood.,"04/21/2021: Assailants fired mortars that landed and detonated in Nabada neighborhood, Mogadishu, Somalia. This was one of two related attacks in which six mortars landed in different Mogadishu neighborhoods on the same day. At least three people were killed and four other people were injured across both incidents. Al-Shabaab claimed responsibility for the attacks.",1,1,1,0,,,1.0,1,0,3,Bombing/Explosion,,,,,2,Government (General),21.0,Government Building/Facility/Office,Government of Somalia,Presidential Palace,182.0,Somalia,14.0,Private Citizens & Property,75.0,Village/City/Town/Suburb,WartaNabada District,District,182.0,Somalia,,,,,,,,,Al-Shabaab,,,,,,,0,,,0,-99,0,1,8.0,Personal claim,,,,,,,,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,Mortars were used in the attack.,1.0,0.0,0.0,2.0,0.0,0.0,0,,,,,0,,,,,,,,,,,,,,,,"Casualty numbers conflict across sources. Following GTD protocol, the lowest reliable estimates are reported here. Casualty numbers represent a division of the total number of those killed and wounded across incidents 202104210001 and 202104210002.","""Somalia: Mortar attack kills 3 in Mogadishu,"" Anadolu Agency (AA), April 21, 2021.","""4 killed in mortar attack in Somalia,"" SINA, April 21, 2021.","""Somali militants fire mortar shells at presidential palace,"" BBC Monitoring, April 21, 2021.",START Primary Collection,0,0,0,0,"202104210001, 202104210002",3.0,04/21/2021
202104280003,2021,4,28,,0,,182,Somalia,11,Sub-Saharan Africa,Banaadir,Mogadishu,2.059818,45.326114,1,0,,"04/28/2021: A suicide bomber in an explosives-laden vehicle detonated targeting a custodial corps headquarters in Mogadishu, Somalia. In addition to the assailant, at least three people were killed and seven others were injured in the blast. Al-Shabaab claimed responsibility for the incident.",1,1,1,0,,,0.0,1,1,3,Bombing/Explosion,,,,,3,Police,22.0,"Police Building (headquarters, station, school)",Custodial Corps,Headquarters,182.0,Somalia,,,,,,,,,,,,,,,,,Al-Shabaab,,,,,,,0,,,0,1,0,1,7.0,"Posted to website, blog, etc.",,,,,,,,6,Explosives,15.0,Vehicle,,,,,,,,,,,,,An explosives-laden car was used in the attack.,4.0,0.0,1.0,7.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,Building damaged,0,,,,,,,,,,,,,,,,"Casualty numbers conflict across sources. Following GTD protocol, the majority reliable estimates are reported here.","""Somalia: Suicide bombing leaves three dead,"" MENAFN - Business & Finance News (English), April 28, 2021.","""Three killed in suicide bombing in Mogadishu,"" Xinhua News Agency, April 28, 2021.","""Car Bomb Kills 10 in Somali Capital,"" Latin American Herald Tribune, April 28, 2021.",START Primary Collection,0,0,0,0,,11.0,04/28/2021
202105050022,2021,5,5,,0,,182,Somalia,11,Sub-Saharan Africa,Banaadir,Kahda,2.038774,45.241971,1,0,,"05/05/2021: An explosive device targeting a local government employee's vehicle detonated in Kahda, Banaadir, Somalia. At least three people were killed and at least one person was injured in the blast. Al-Shabaab claimed responsibility for the incident.",1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,2,Government (General),18.0,"Government Personnel (excluding police, military)",Government of Khada,Vehicle of Employee,182.0,Somalia,,,,,,,,,,,,,,,,,Al-Shabaab,,,,,,,0,,,0,-99,0,1,8.0,Personal claim,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,A roadside bomb was used in the attack.,3.0,0.0,0.0,1.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,Vehicle damaged,0,,,,,,,,,,,,,,,,"Casualty numbers conflict across sources. Following GTD protocol, the lowest reliable estimates are reported here.","""Four killed, two injured in Somalia after al-Shabaab attack,"" Deutsche Presse-Agentur, May 5, 2021.","""Three people killed in car bomb attack in Mogadishu,"" Hiiraan Online, May 5, 2021.",,START Primary Collection,0,0,0,0,,4.0,05/05/2021
202105080024,2021,5,8,,0,,182,Somalia,11,Sub-Saharan Africa,Banaadir,Mogadishu,2.059818,45.326114,1,0,The incident occurred in Taleh.,"05/08/2021: Assailants shot and killed a senior judge in Taleh, Mogadishu, Banaadir, Somalia. No group claimed responsibility for the incident; however, sources attributed the attack to Al-Shabaab.",1,1,1,0,,,0.0,1,0,1,Assassination,,,,,2,Government (General),14.0,Judge/Attorney/Court,Government of Taleh,Senior Judge: Abdullahi Abdi Mohamed Bagadi,182.0,Somalia,,,,,,,,,,,,,,,,,Al-Shabaab,,,,,,,0,,,0,-99,0,0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0,,,,,,,,,,,,,,,,,"""Suspected militants kill judge in Somali capital,"" Jowhar website, May 9, 2021.",,,START Primary Collection,0,0,0,0,,1.0,05/08/2021
202105090026,2021,5,9,,0,,182,Somalia,11,Sub-Saharan Africa,Banaadir,Mogadishu,2.059818,45.326114,1,0,The incident occurred in Waberi neighborhood.,"05/09/2021: A suicide bomber detonated at a police station in Waberi neighborhood, Mogadishu, Banaadir, Somalia. In addition to the assailant, at least seven people, including police officers and civilians were killed, and nine others were injured as a result of the blast. Al-Shabaab claimed responsibility for the incident.",1,1,1,0,,,0.0,1,1,1,Assassination,,,,,3,Police,22.0,"Police Building (headquarters, station, school)",Somali Police Force (SPF),Police Station,182.0,Somalia,,,,,,,,,,,,,,,,,Al-Shabaab,,,,,,,0,,,0,1,0,1,8.0,Personal claim,,,,,,,,6,Explosives,13.0,Suicide (carried bodily by human being),,,,,,,,,,,,,An explosives-laden vest was used in the attack.,8.0,0.0,1.0,9.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,Buildings and shops damaged,0,,,,,,,,,,,,,,,,"Casualty numbers conflict across sources. Following GTD protocol, the most recent reliable estimates are reported here. The victims included Ahmed Abdullahi Bashane, Ahmed Abdi Waweyne, and Abdibasid Mohamud Agey. Ahmed Abdi Waweyne died of his injuries on May 17, 2021.","""Suicide bombing targeting senior Somali police officer kills seven,"" Deutsche Presse-Agentur, May 9, 2021.","""Somali leaders condemn suicide bomb attack in Mogadishu,"" Xinhua News Agency, May 10, 2021.","""Terrorism Digest: 16-17 May 21,"" BBC Monitoring, May 17, 2021.",START Primary Collection,0,0,0,0,,17.0,05/09/2021
202105180033,2021,5,18,,0,,182,Somalia,11,Sub-Saharan Africa,Mudug,Galkayo,6.774396,47.429032,1,0,The incident occurred in Wadajir neighborhood.,"05/18/2021: Security forces intercepted three suicide bombers attempting to target the Ambas Hotel in Galkayo, Mudug, Somalia. The three assailants detonated their explosives and were killed in the blast. No group claimed responsibility for the incident; however, sources suspected the involvement of Al-Shabaab.",1,1,1,0,,,0.0,1,1,3,Bombing/Explosion,,,,,1,Business,8.0,Hotel/Resort,Ambas Hotel,Hotel,182.0,Somalia,,,,,,,,,,,,,,,,,Al-Shabaab,,,,,,,1,,,0,3,0,0,,,,,,,,,,6,Explosives,13.0,Suicide (carried bodily by human being),,,,,,,,,,,,,,3.0,0.0,3.0,0.0,0.0,0.0,0,,,,,0,,,,,,,,,,,,,,,,,"""Suspected suicide bombers killed in Galkayo,"" Hiiraan Online, May 19, 2021.","""Three suicide bombers killed in blast in central Somalia,"" Xinhua General News Service, May 19, 2021.","""Three Suspected Al-Shabaab Suicide Bombers Killed in Own Blast in Galkayo, Central Somalia,"" Intelligencebriefs.com, May 19, 2021.",START Primary Collection,0,0,0,0,,3.0,05/18/2021
202105190012,2021,5,19,,0,,182,Somalia,11,Sub-Saharan Africa,Middle Shebelle,Jowhar,2.777264,45.500641,1,0,,"05/19/2021: An explosive device targeting the convoy of Middle Shebelle governor Ahmed Meyre Makaran detonated in Jowhar, Middle Shebelle, Somalia. Four of Makaran's bodyguards were killed and an unknown number of others were injured in the attack. Al-Shabaab claimed responsibility for the incident.",1,1,1,0,,,0.0,0,0,1,Assassination,,,,,2,Government (General),18.0,"Government Personnel (excluding police, military)",Government of Jowhar,Convoy of Regional Governor: Ahmed Meyre Makaran,182.0,Somalia,,,,,,,,,,,,,,,,,Al-Shabaab,,,,,,,0,,,0,-99,0,1,10.0,Unknown,,,,,,,,6,Explosives,8.0,Landmine,,,,,,,,,,,,,,4.0,0.0,0.0,,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,Vehicle damaged,0,,,,,,,,,,,,,,,,"Casualty numbers conflict across sources. Following GTD protocol, the majority reliable estimates are here. The victims included Dhisow Mohamed Qeelshe.","""4 Somali soldiers killed, several injured in blast,"" Anadolu Ajansi, May 19, 2021.","""Four dead in Jowhar roadside bomb attack,"" Hiiraan Online, May 19, 2021.","""Terrorism Digest: 19-20 May 21,"" BBC Monitoring, May 20, 2021.",START Primary Collection,0,0,0,0,,,05/19/2021
202105210019,2021,5,21,,0,,182,Somalia,11,Sub-Saharan Africa,Banaadir,Garas Balley,2.078434,45.247823,1,0,,"05/21/2021: An explosive device targeting a convoy carrying Abdirahman Ahmed Garyare, the local commissioner, detonated in Garas Balley, Banaadir, Somalia. At least three people, including Garyare and two bodyguards, were killed in the blast. Al-Shabaab claimed responsibility for the incident.",1,1,1,0,,,0.0,1,0,1,Assassination,,,,,2,Government (General),18.0,"Government Personnel (excluding police, military)",Government of Garas Balley,Convoy of Commissioner: Abdirahman Ahmed Garyare,182.0,Somalia,,,,,,,,,,,,,,,,,Al-Shabaab,,,,,,,0,,,0,-99,0,1,8.0,Personal claim,,,,,,,,6,Explosives,8.0,Landmine,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,Vehicle damaged,0,,,,,,,,,,,,,,,,"Casualty numbers conflict across sources. Following GTD protocol, the majority reliable estimates are reported here.","""Bomb blast in Somali capital kills local official, bodyguards,"" Anadolu Ajansi, May 21, 2021.","""Terrorism Digest 21-22 May 21,"" BBC Monitoring, May 22, 2021.","""Roadside blast kills 3 in outskirts of Mogadishu,"" SINA, May 21, 2021.",START Primary Collection,0,0,0,0,,3.0,05/21/2021
202105220031,2021,5,22,,0,,182,Somalia,11,Sub-Saharan Africa,Hiiraan,Bulobarde,3.853247,45.565232,1,0,,"05/22/2021: Assailants fired mortar shells on Somali Armed Forces (SAF) and Djiboutian African Union Mission in Somalia (AMISOM) bases in Bulobarde, Hiiraan, Somalia. There were no reported casualties in the incident. This was one of two related attacks in Hiiraan on the same day. Al-Shabaab claimed responsibility for the incident.",1,1,0,1,1.0,Insurgency/Guerilla Action,1.0,1,0,3,Bombing/Explosion,,,,,4,Military,27.0,Military Barracks/Base/Headquarters/Checkpost,African Union Mission in Somalia (AMISOM),Djiboutian Bases,422.0,International,4.0,Military,27.0,Military Barracks/Base/Headquarters/Checkpost,Somali Armed Forces (SAF),Base,182.0,Somalia,,,,,,,,,Al-Shabaab,,,,,,,0,,,0,-99,-99,1,10.0,Unknown,,,,,,,,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,Mortars were used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0,,,,,,,,,,,,,,,,,"""Somalia's army increases pressure on Al-Shabaab ahead of election,"" Radio Garowe, May 23, 2021.",,,START Primary Collection,0,1,1,1,"202105220031, 202105220032",0.0,05/22/2021
202105220032,2021,5,22,,0,,182,Somalia,11,Sub-Saharan Africa,Hiiraan,Jalalaqsi,3.381585,45.59839,1,0,,"05/22/2021: Assailants fired mortar shells on Somali Armed Forces (SAF) and Djiboutian African Union Mission in Somalia (AMISOM) bases in Jalalaqsi, Hiiraan, Somalia. There were no reported casualties in the incident. This was one of two related attacks in Hiiraan on the same day. Al-Shabaab claimed responsibility for the incident.",1,1,0,1,1.0,Insurgency/Guerilla Action,1.0,1,0,3,Bombing/Explosion,,,,,4,Military,27.0,Military Barracks/Base/Headquarters/Checkpost,African Union Mission in Somalia (AMISOM),Djiboutian Bases,422.0,International,4.0,Military,27.0,Military Barracks/Base/Headquarters/Checkpost,Somali Armed Forces (SAF),Base,182.0,Somalia,,,,,,,,,Al-Shabaab,,,,,,,0,,,0,-99,0,1,10.0,Unknown,,,,,,,,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,Mortars were used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0,,,,,,,,,,,,,,,,,"""Somalia's army increases pressure on Al-Shabaab ahead of election,"" Radio Garowe, May 23, 2021.",,,START Primary Collection,0,1,1,1,"202105220031, 202105220032",0.0,05/22/2021
202106080009,2021,6,8,,0,,182,Somalia,11,Sub-Saharan Africa,Banaadir,Jasiira,1.950162,45.18074,1,0,,"06/08/2021: An explosive device detonated near a military checkpoint at the entrance to a beach in Jasiira, Banaadir, Somalia. One soldier was killed and an unknown number of people were injured in the blast. No group claimed responsibility for the incident; however, sources suspected the involvement of Al-Shabaab.",1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,4,Military,36.0,Military Checkpoint,Somali Armed Forces (SAF),Checkpoint,182.0,Somalia,14.0,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Not Applicable,Civilians,182.0,Somalia,,,,,,,,,Al-Shabaab,,,,,,,1,,,0,2,2,0,,,,,,,,,,6,Explosives,8.0,Landmine,,,,,,,,,,,,,,1.0,0.0,0.0,,0.0,0.0,0,,,,,0,,,,,,,,,,,,,,,,,"""Land mine blast kills soldier near southern Somali beach,"" Universal TV, June 8, 2021.","""Terrorism Digest: 8-9 Jun 21,"" BBC Monitoring, June 9, 2021.","""Landmine explosion kills police officer near Somali capital,"" Radio Dalsan, June 8, 2021.",START Primary Collection,0,0,0,0,,,06/08/2021
202106200008,2021,6,20,,0,,182,Somalia,11,Sub-Saharan Africa,Banaadir,Mogadishu,2.059818,45.326114,1,0,The incident occurred in Wadajir neighborhood.,"06/20/2021: Assailants shot and killed Mohamed Ali Yarami, a senior commander of the Gorgor Forces of the Somali National Army (SNA), in Wadajir neighborhood, Mogadishu, Banaadir, Somalia. Al-Shabaab claimed responsibility for the incident and said that the commander was part of Turkish-trained forces.",1,1,0,1,1.0,Insurgency/Guerilla Action,0.0,1,0,1,Assassination,,,,,4,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Somali National Army (SNA),Senior Commander: Mohamed Ali Yarami,182.0,Somalia,,,,,,,,,,,,,,,,,Al-Shabaab,,,,,,Al-Shabaab claimed responsibility for the incident and said that the commander was part of Turkish-trained forces.,0,,,0,-99,0,1,8.0,Personal claim,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0,,,,,,,,,,,,,,,,,"""Terrorism Digest: 20-21 Jun 21,"" BBC Monitoring, June 21, 2021.","""Al-Shabab claims killed Somali army commander in Mogadishu,"" Radio Andalus, June 21, 2021.",,START Primary Collection,0,0,0,0,,1.0,06/20/2021
202106230001,2021,6,23,,0,,104,Kenya,11,Sub-Saharan Africa,Mandera,Mandera,3.938715,41.844706,1,0,The incident occurred in Koromey area.,"06/23/2021: Assailants attacked police reservists guarding a construction zone at the Banyole dam in Mandera city, Mandera, Kenya. One reservist was killed and two reservists were injured in the attack. The assailants also set fire to two vehicles at the site. No group claimed responsibility for the incident; however, sources attributed the attack to Al-Shabaab.",1,1,1,0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,3,Police,25.0,Police Security Forces/Officers,Kenya Police Service (KPS),Officers,104.0,Kenya,1.0,Business,12.0,Construction,Banyole Dam,Construction Site,104.0,Kenya,,,,,,,,,Al-Shabaab,,,,,,,0,,,0,-99,0,0,,,,,,,,,,8,Incendiary,18.0,Arson/Fire,13.0,Unknown,,,,,,,,,,,,1.0,0.0,0.0,2.0,0.0,0.0,0,,,,,0,,,,,,,,,,,,,,,,,"""Suspected al-Shabab fighters attack dam in north-eastern Kenya,"" The Star website, June 23, 2021.","""IED Materials Recovered as Police Kill Al Shabaab Militant in Garissa,"" KahawaTungu, June 29, 2021.","""Terrorism Digest: 23-24 Jun 21,"" BBC Monitoring, June 24, 2021.",START Primary Collection,1,1,0,1,,3.0,06/23/2021
202106260003,2021,6,26,,0,,182,Somalia,11,Sub-Saharan Africa,Sanaag,Af-Urur,10.838515,48.933703,1,1,The incident occurred between Bali Dhidin and Iskushuban.,"06/26/2021: Two explosive devices detonated targeting a convoy of Puntland regional officials near Af-Urur, Sanaag, Somalia. The senior officials were not harmed, but at least one soldier was killed and three soldiers were injured in the blast. Al-Shabaab and Jabha East Africa separately claimed responsibility for the incident.",1,1,1,0,,,0.0,0,0,1,Assassination,,,,,2,Government (General),15.0,Politician or Political Party Movement/Meeting/Rally,Government of Puntland,"Convoy of Senior Officials: Minister of Security Abdisalam Mohamad Gallan, Commander Yasin Omar Dheere",182.0,Somalia,4.0,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Somali Armed Forces (SAF),Soldiers,182.0,Somalia,,,,,,,,,Al-Shabaab,,Jabha East Africa,,,,,0,0.0,,0,-99,0,1,7.0,"Posted to website, blog, etc.",1.0,7.0,"Posted to website, blog, etc.",,,,1.0,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Two roadside bombs were used in the attack.,1.0,0.0,0.0,3.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,Explosion destroyed vehicle possibly damaged another,0,,,,,,,,,,,,,,,,"Casualty numbers conflict across sources. Following GTD protocol, the majority reliable estimates are reported here.","""Somalia: Puntland officials narrowly escape IED explosions,"" Radio Garowe, June 26, 2021.","""Puntland security minister escapes bomb attack in Somalia,"" The Nation Pakistan, June 26, 2021.","""Jihadist rivals IS and al-Shabab claim same attack in Somalia,"" Telegram messaging service, June 28, 2021.",START Primary Collection,0,0,0,0,,4.0,06/26/2021
202101070007,2021,1,7,,0,,182,Somalia,11,Sub-Saharan Africa,Lower Shebelle,Bundada Weyn,2.235278,45.076944,2,0,The incident occurred in Afgoye district.,"01/07/2021: Assailants attacked a military checkpoint in Bundada Weyn, Afgoye, Lower Shebelle Region, Somalia. This was one of three attacks on checkpoints in Afgoye on this date. There were an unknown number of casualties across the attacks. No group claimed responsibility for the incident; however, sources attributed that attack to Al-Shabaab.",1,1,0,1,1.0,Insurgency/Guerilla Action,1.0,1,0,9,Unknown,,,,,4,Military,36.0,Military Checkpoint,Somali Armed Forces (SAF),Checkpoint,182.0,Somalia,,,,,,,,,,,,,,,,,Al-Shabaab,,,,,,,0,,,0,-99,0,0,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,,0.0,,,0.0,,-9,,,,,0,,,,,,,,,,,,,,,,,"""Terrorism Digest: 6-7 Jan 21,"" BBC Monitoring, January 7, 2021.",,,START Primary Collection,0,0,0,0,"202101070007, 202101070008, 202101070009",,01/07/2021
202101070008,2021,1,7,,0,,182,Somalia,11,Sub-Saharan Africa,Lower Shebelle,Afgoye,2.155461,45.12245,1,1,,"01/07/2021: Assailants attacked a military checkpoint in Afgoye, Lower Shebelle Region, Somalia. This was one of three attacks on checkpoints in Afgoye on this date. There were an unknown number of casualties across the attacks. No group claimed responsibility for the incident; however, sources attributed that attack to Al-Shabaab.",1,1,0,1,1.0,Insurgency/Guerilla Action,1.0,1,0,9,Unknown,,,,,4,Military,36.0,Military Checkpoint,Somali Armed Forces (SAF),Checkpoint,182.0,Somalia,,,,,,,,,,,,,,,,,Al-Shabaab,,,,,,,0,,,0,-99,0,0,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,,0.0,,,0.0,,-9,,,,,0,,,,,,,,,,,,,,,,,"""Terrorism Digest: 6-7 Jan 21,"" BBC Monitoring, January 7, 2021.",,,START Primary Collection,0,0,0,0,"202101070007, 202101070008, 202101070009",,01/07/2021
202101070009,2021,1,7,,0,,182,Somalia,11,Sub-Saharan Africa,Lower Shebelle,Haanta Dheer,2.142623,45.116717,2,0,The incident occurred in Afgoye district.,"01/07/2021: Assailants attacked a military checkpoint in Haanta Dheer, Afgoye, Lower Shebelle Region, Somalia. This was one of three attacks on checkpoints in Afgoye on this date. There were an unknown number of casualties across the attacks. No group claimed responsibility for the incident; however, sources attributed that attack to Al-Shabaab.",1,1,0,1,1.0,Insurgency/Guerilla Action,1.0,1,0,9,Unknown,,,,,4,Military,36.0,Military Checkpoint,Somali Armed Forces (SAF),Checkpoint,182.0,Somalia,,,,,,,,,,,,,,,,,Al-Shabaab,,,,,,,0,,,0,-99,0,0,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,,0.0,,,0.0,,-9,,,,,0,,,,,,,,,,,,,,,,,"""Terrorism Digest: 6-7 Jan 21,"" BBC Monitoring, January 7, 2021.",,,START Primary Collection,0,0,0,0,"202101070007, 202101070008, 202101070009",,01/07/2021
202101090007,2021,1,9,,0,,182,Somalia,11,Sub-Saharan Africa,Lower Juba,Unknown,0.301261,41.219449,4,0,The incident occurred between Tabdha and Dhobley.,"01/09/2021: Explosive devices detonated targeting a Kenyan African Union Mission in Somalia (AMISOM) convoy in between Tabdah and Dhobley, Lower Juba, Somalia. Four soldiers were killed and two soldiers were injured in the blasts. Al-Shabaab claimed responsibility for the incident.",1,1,0,1,1.0,Insurgency/Guerilla Action,0.0,1,0,3,Bombing/Explosion,,,,,4,Military,29.0,Military Unit/Patrol/Convoy,African Union Mission in Somalia (AMISOM),Kenyan Convoy,422.0,International,,,,,,,,,,,,,,,,,Al-Shabaab,,,,,,,0,,,0,-99,0,1,7.0,"Posted to website, blog, etc.",,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,,4.0,0.0,0.0,2.0,0.0,0.0,1,4.0,Unknown,-99.0,Two vehicles damaged,0,,,,,,,,,,,,,,,,"Casualty numbers conflict across sources. Following GTD protocol, the lowest reliable estimates are reported here.","""Kenyan troops targeted with IEDs by Al-Shabaab in Somalia,"" Radio Garowe, January 10, 2021.","""IED kills Kenyan soldiers near Somalia-Kenya border,"" Africa Direct.news, January 10, 2021.","""Terrorism Digest: 9-10 Jan 21,"" BBC Monitoring, January 10, 2021.",START Primary Collection,0,1,1,1,,6.0,01/09/2021
202101090016,2021,1,9,,0,,104,Kenya,11,Sub-Saharan Africa,Mandera,Banisa,3.90697,40.370092,1,0,,"01/09/2021: Assailants attacked a private vehicle in Banisa, Mandera, Kenya. This was one of two attacks on vehicles in Banisa on this date. It is unknown if the attack resulted in any casualties. No group claimed responsibility for the incident; however, sources suspected the involvement of Al-Shabaab.",1,1,1,0,,,1.0,1,0,9,Unknown,,,,,14,Private Citizens & Property,73.0,Vehicles/Transportation,Not Applicable,Vehicle,104.0,Kenya,,,,,,,,,,,,,,,,,Al-Shabaab,,,,,,,1,,,0,-99,0,0,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,Vehicle damaged,0,,,,,,,,,,,,,,,,,"""Suspected al-Shabab militants bomb Kenya telecom mast,"" Daily Nation website, January 14, 2021.",,,START Primary Collection,1,1,0,1,"202101120019, 202101090016",,01/09/2021
202101100035,2021,1,10,,0,,182,Somalia,11,Sub-Saharan Africa,Gedo,Unknown,3.972651,42.320566,4,0,The incident occurred between Dolow and Luuq district.,"01/10/2021: Assailants attacked a vehicle carrying local officials in between Dolow district and Luuq district, Gedo, Somalia. The Luuq District commissioner Ahmed Bule and police chief Abdullahi Hussein were unharmed and the attack caused an unknown number of other casualties. Al-Shabaab claimed responsibility for the incident.",1,1,1,0,,,0.0,0,0,1,Assassination,,,,,2,Government (General),18.0,"Government Personnel (excluding police, military)",Government of Luuq,Convoy of District Commissioner: Ahmed Bule,182.0,Somalia,3.0,Police,23.0,Police Patrol (including vehicles and convoys),Somali Police Force (SPF),Convoy of Police Chief: Abdullahi Hussein,182.0,Somalia,,,,,,,,,Al-Shabaab,,,,,,,0,,,0,-99,0,1,10.0,Unknown,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,,0.0,,,0.0,,1,3.0,Minor (likely < $1 million),-99.0,Vehicle damaged,0,,,,,,,,,,,,,,,,,"""Al-Shabaab claims bomb attack on senior district officials in Somalia,"" Radio Garowe, January 12, 2021.",,,START Primary Collection,0,0,0,0,,,01/10/2021
